race_id,season,race,date,driver,team,grid,position,points,status
2025_17,2025,Azerbaijan Grand Prix,2025-09-21,STR,Aston Martin,14.0,17.0,0.0,Finished
2025_17,2025,Azerbaijan Grand Prix,2025-09-21,GAS,Alpine,18.0,18.0,0.0,Lapped
2025_17,2025,Azerbaijan Grand Prix,2025-09-21,COL,Alpine,16.0,19.0,0.0,Lapped
2025_17,2025,Azerbaijan Grand Prix,2025-09-21,PIA,McLaren,9.0,20.0,0.0,Retired
2025_18,2025,Singapore Grand Prix,2025-10-05,RUS,Mercedes,1.0,1.0,25.0,Finished
2025_18,2025,Singapore Grand Prix,2025-10-05,VER,Red Bull Racing,2.0,2.0,18.0,Finished
2025_18,2025,Singapore Grand Prix,2025-10-05,NOR,McLaren,5.0,3.0,15.0,Finished
2025_18,2025,Singapore Grand Prix,2025-10-05,PIA,McLaren,3.0,4.0,12.0,Finished
2025_18,2025,Singapore Grand Prix,2025-10-05,ANT,Mercedes,4.0,5.0,10.0,Finished
2025_18,2025,Singapore Grand Prix,2025-10-05,LEC,Ferrari,7.0,6.0,8.0,Finished
2025_18,2025,Singapore Grand Prix,2025-10-05,ALO,Aston Martin,10.0,7.0,6.0,Finished
2025_18,2025,Singapore Grand Prix,2025-10-05,HAM,Ferrari,6.0,8.0,4.0,Finished
2025_18,2025,Singapore Grand Prix,2025-10-05,BEA,Haas F1 Team,9.0,9.0,2.0,Finished
2025_18,2025,Singapore Grand Prix,2025-10-05,SAI,Williams,18.0,10.0,1.0,Lapped
2025_18,2025,Singapore Grand Prix,2025-10-05,HAD,Racing Bulls,8.0,11.0,0.0,Lapped
2025_18,2025,Singapore Grand Prix,2025-10-05,TSU,Red Bull Racing,13.0,12.0,0.0,Lapped
2025_18,2025,Singapore Grand Prix,2025-10-05,STR,Aston Martin,15.0,13.0,0.0,Lapped
2025_18,2025,Singapore Grand Prix,2025-10-05,ALB,Williams,20.0,14.0,0.0,Lapped
2025_18,2025,Singapore Grand Prix,2025-10-05,LAW,Racing Bulls,12.0,15.0,0.0,Lapped
2025_18,2025,Singapore Grand Prix,2025-10-05,COL,Alpine,16.0,16.0,0.0,Lapped
2025_18,2025,Singapore Grand Prix,2025-10-05,BOR,Kick Sauber,14.0,17.0,0.0,Lapped
2025_18,2025,Singapore Grand Prix,2025-10-05,OCO,Haas F1 Team,17.0,18.0,0.0,Lapped
2025_18,2025,Singapore Grand Prix,2025-10-05,GAS,Alpine,19.0,19.0,0.0,Lapped
2025_18,2025,Singapore Grand Prix,2025-10-05,HUL,Kick Sauber,11.0,20.0,0.0,Lapped
2025_20,2025,Mexico City Grand Prix,2025-10-26,NOR,McLaren,1.0,1.0,25.0,Finished
2025_20,2025,Mexico City Grand Prix,2025-10-26,LEC,Ferrari,2.0,2.0,18.0,Finished
2025_20,2025,Mexico City Grand Prix,2025-10-26,VER,Red Bull Racing,5.0,3.0,15.0,Finished
2025_20,2025,Mexico City Grand Prix,2025-10-26,BEA,Haas F1 Team,9.0,4.0,12.0,Finished
2025_20,2025,Mexico City Grand Prix,2025-10-26,PIA,McLaren,7.0,5.0,10.0,Finished
2025_20,2025,Mexico City Grand Prix,2025-10-26,ANT,Mercedes,6.0,6.0,8.0,Finished
2025_20,2025,Mexico City Grand Prix,2025-10-26,RUS,Mercedes,4.0,7.0,6.0,Finished
2025_20,2025,Mexico City Grand Prix,2025-10-26,HAM,Ferrari,3.0,8.0,4.0,Finished
2025_20,2025,Mexico City Grand Prix,2025-10-26,OCO,Haas F1 Team,11.0,9.0,2.0,Finished
2025_20,2025,Mexico City Grand Prix,2025-10-26,BOR,Kick Sauber,16.0,10.0,1.0,Finished
2025_20,2025,Mexico City Grand Prix,2025-10-26,TSU,Red Bull Racing,10.0,11.0,0.0,Finished
2025_20,2025,Mexico City Grand Prix,2025-10-26,ALB,Williams,17.0,12.0,0.0,Lapped
2025_20,2025,Mexico City Grand Prix,2025-10-26,HAD,Racing Bulls,8.0,13.0,0.0,Lapped
2025_20,2025,Mexico City Grand Prix,2025-10-26,STR,Aston Martin,19.0,14.0,0.0,Lapped
2025_20,2025,Mexico City Grand Prix,2025-10-26,GAS,Alpine,18.0,15.0,0.0,Lapped
2025_20,2025,Mexico City Grand Prix,2025-10-26,COL,Alpine,20.0,16.0,0.0,Lapped
2025_20,2025,Mexico City Grand Prix,2025-10-26,SAI,Williams,12.0,17.0,0.0,Retired
2025_20,2025,Mexico City Grand Prix,2025-10-26,ALO,Aston Martin,14.0,18.0,0.0,Retired
2025_20,2025,Mexico City Grand Prix,2025-10-26,HUL,Kick Sauber,13.0,19.0,0.0,Retired
2025_20,2025,Mexico City Grand Prix,2025-10-26,LAW,Racing Bulls,15.0,20.0,0.0,Retired
2025_22,2025,Las Vegas Grand Prix,2025-11-22,VER,Red Bull Racing,2.0,1.0,25.0,Finished
2025_22,2025,Las Vegas Grand Prix,2025-11-22,RUS,Mercedes,4.0,2.0,18.0,Finished
2025_22,2025,Las Vegas Grand Prix,2025-11-22,ANT,Mercedes,17.0,3.0,15.0,Finished
2025_22,2025,Las Vegas Grand Prix,2025-11-22,LEC,Ferrari,9.0,4.0,12.0,Finished
2025_22,2025,Las Vegas Grand Prix,2025-11-22,SAI,Williams,3.0,5.0,10.0,Finished
2025_22,2025,Las Vegas Grand Prix,2025-11-22,HAD,Racing Bulls,8.0,6.0,8.0,Finished
2025_22,2025,Las Vegas Grand Prix,2025-11-22,HUL,Kick Sauber,11.0,7.0,6.0,Finished
2025_22,2025,Las Vegas Grand Prix,2025-11-22,HAM,Ferrari,19.0,8.0,4.0,Finished
2025_22,2025,Las Vegas Grand Prix,2025-11-22,OCO,Haas F1 Team,13.0,9.0,2.0,Finished
2025_22,2025,Las Vegas Grand Prix,2025-11-22,BEA,Haas F1 Team,14.0,10.0,1.0,Finished
2025_22,2025,Las Vegas Grand Prix,2025-11-22,ALO,Aston Martin,7.0,11.0,0.0,Finished
2025_22,2025,Las Vegas Grand Prix,2025-11-22,TSU,Red Bull Racing,20.0,12.0,0.0,Finished
2025_22,2025,Las Vegas Grand Prix,2025-11-22,GAS,Alpine,10.0,13.0,0.0,Finished
2025_22,2025,Las Vegas Grand Prix,2025-11-22,LAW,Racing Bulls,6.0,14.0,0.0,Lapped
2025_22,2025,Las Vegas Grand Prix,2025-11-22,COL,Alpine,15.0,15.0,0.0,Lapped
2025_22,2025,Las Vegas Grand Prix,2025-11-22,ALB,Williams,16.0,16.0,0.0,Retired
2025_22,2025,Las Vegas Grand Prix,2025-11-22,BOR,Kick Sauber,18.0,17.0,0.0,Retired
2025_22,2025,Las Vegas Grand Prix,2025-11-22,STR,Aston Martin,12.0,18.0,0.0,Retired
2025_22,2025,Las Vegas Grand Prix,2025-11-22,NOR,McLaren,1.0,19.0,0.0,Disqualified
2025_22,2025,Las Vegas Grand Prix,2025-11-22,PIA,McLaren,5.0,20.0,0.0,Disqualified
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,VER,Red Bull Racing,1.0,1.0,25.0,Finished
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,PIA,McLaren,3.0,2.0,18.0,Finished
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,NOR,McLaren,2.0,3.0,15.0,Finished
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,LEC,Ferrari,5.0,4.0,12.0,Finished
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,RUS,Mercedes,4.0,5.0,10.0,Finished
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,ALO,Aston Martin,6.0,6.0,8.0,Finished
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,OCO,Haas F1 Team,8.0,7.0,6.0,Finished
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,HAM,Ferrari,16.0,8.0,4.0,Finished
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,HUL,Kick Sauber,18.0,9.0,2.0,Finished
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,STR,Aston Martin,15.0,10.0,1.0,Finished
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,BOR,Kick Sauber,7.0,11.0,0.0,Finished
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,BEA,Haas F1 Team,11.0,12.0,0.0,Finished
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,SAI,Williams,12.0,13.0,0.0,Finished
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,TSU,Red Bull Racing,10.0,14.0,0.0,Finished
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,ANT,Mercedes,14.0,15.0,0.0,Finished
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,ALB,Williams,17.0,16.0,0.0,Finished
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,HAD,Racing Bulls,9.0,17.0,0.0,Lapped
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,LAW,Racing Bulls,13.0,18.0,0.0,Lapped
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,GAS,Alpine,19.0,19.0,0.0,Lapped
2025_24,2025,Abu Dhabi Grand Prix,2025-12-07,COL,Alpine,20.0,20.0,0.0,Lapped
